int_video,int_time,str_instrument1,str_instrument2,int_instrument1,int_instrument2,pos_instrument1,pos_instrument2
18,0,no_visible_instrument,no_secondary_instrument,0,-2,,
18,1,suction,no_secondary_instrument,16,-2,3,
18,2,suction,no_secondary_instrument,16,-2,3,
18,3,suction,no_secondary_instrument,16,-2,3,
18,4,suction,no_secondary_instrument,16,-2,1,
18,5,no_visible_instrument,no_secondary_instrument,0,-2,,
18,6,suction,no_secondary_instrument,16,-2,1,
18,7,suction,no_secondary_instrument,16,-2,3,
18,8,suction,no_secondary_instrument,16,-2,3,
18,9,suction,no_secondary_instrument,16,-2,4,
18,10,suction,no_secondary_instrument,16,-2,3,
18,11,suction,no_secondary_instrument,16,-2,3,
18,12,no_visible_instrument,no_secondary_instrument,0,-2,,
18,13,suction,no_secondary_instrument,16,-2,3,
18,14,suction,no_secondary_instrument,16,-2,3,
18,15,suction,no_secondary_instrument,16,-2,3,
18,16,suction,no_secondary_instrument,16,-2,3,
18,17,suction,no_secondary_instrument,16,-2,3,
18,18,suction,no_secondary_instrument,16,-2,3,
18,19,suction,no_secondary_instrument,16,-2,3,
18,20,suction,no_secondary_instrument,16,-2,3,
18,21,out_of_patient,no_secondary_instrument,-1,-2,,
18,22,out_of_patient,no_secondary_instrument,-1,-2,,
18,23,suction,no_secondary_instrument,16,-2,3,
18,24,suction,no_secondary_instrument,16,-2,3,
18,25,suction,no_secondary_instrument,16,-2,3,
18,26,suction,no_secondary_instrument,16,-2,3,
18,27,suction,no_secondary_instrument,16,-2,3,
18,28,out_of_patient,no_secondary_instrument,-1,-2,,
18,29,out_of_patient,no_secondary_instrument,-1,-2,,
18,30,out_of_patient,no_secondary_instrument,-1,-2,,
18,31,out_of_patient,no_secondary_instrument,-1,-2,,
18,32,out_of_patient,no_secondary_instrument,-1,-2,,
18,33,out_of_patient,no_secondary_instrument,-1,-2,,
18,34,out_of_patient,no_secondary_instrument,-1,-2,,
18,35,out_of_patient,no_secondary_instrument,-1,-2,,
18,36,out_of_patient,no_secondary_instrument,-1,-2,,
18,37,out_of_patient,no_secondary_instrument,-1,-2,,
18,38,out_of_patient,no_secondary_instrument,-1,-2,,
18,39,out_of_patient,no_secondary_instrument,-1,-2,,
18,40,out_of_patient,no_secondary_instrument,-1,-2,,
18,41,out_of_patient,no_secondary_instrument,-1,-2,,
18,42,out_of_patient,no_secondary_instrument,-1,-2,,
18,43,out_of_patient,no_secondary_instrument,-1,-2,,
18,44,out_of_patient,no_secondary_instrument,-1,-2,,
18,45,out_of_patient,no_secondary_instrument,-1,-2,,
18,46,out_of_patient,no_secondary_instrument,-1,-2,,
18,47,out_of_patient,no_secondary_instrument,-1,-2,,
18,48,out_of_patient,no_secondary_instrument,-1,-2,,
18,49,out_of_patient,no_secondary_instrument,-1,-2,,
18,50,out_of_patient,no_secondary_instrument,-1,-2,,
18,51,out_of_patient,no_secondary_instrument,-1,-2,,
18,52,out_of_patient,no_secondary_instrument,-1,-2,,
18,53,no_visible_instrument,no_secondary_instrument,0,-2,,
18,54,no_visible_instrument,no_secondary_instrument,0,-2,,
18,55,no_visible_instrument,no_secondary_instrument,0,-2,,
18,56,no_visible_instrument,no_secondary_instrument,0,-2,,
18,57,no_visible_instrument,no_secondary_instrument,0,-2,,
18,58,no_visible_instrument,no_secondary_instrument,0,-2,,
18,59,no_visible_instrument,no_secondary_instrument,0,-2,,
18,60,no_visible_instrument,no_secondary_instrument,0,-2,,
18,61,no_visible_instrument,no_secondary_instrument,0,-2,,
18,62,no_visible_instrument,no_secondary_instrument,0,-2,,
18,63,no_visible_instrument,no_secondary_instrument,0,-2,,
18,64,no_visible_instrument,no_secondary_instrument,0,-2,,
18,65,no_visible_instrument,no_secondary_instrument,0,-2,,
18,66,freer_elevator,no_secondary_instrument,5,-2,3,
18,67,freer_elevator,no_secondary_instrument,5,-2,3,
18,68,freer_elevator,no_secondary_instrument,5,-2,3,
18,69,freer_elevator,no_secondary_instrument,5,-2,3,
18,70,freer_elevator,no_secondary_instrument,5,-2,3,
18,71,freer_elevator,no_secondary_instrument,5,-2,3,
18,72,freer_elevator,no_secondary_instrument,5,-2,3,
18,73,freer_elevator,no_secondary_instrument,5,-2,3,
18,74,freer_elevator,no_secondary_instrument,5,-2,3,
18,75,freer_elevator,no_secondary_instrument,5,-2,3,
18,76,freer_elevator,no_secondary_instrument,5,-2,3,
18,77,freer_elevator,no_secondary_instrument,5,-2,3,
