int_video,int_time,str_instrument1,str_instrument2,int_instrument1,int_instrument2,pos_instrument1,pos_instrument2
17,0,out_of_patient,no_secondary_instrument,-1,-2,,
17,1,out_of_patient,no_secondary_instrument,-1,-2,,
17,2,out_of_patient,no_secondary_instrument,-1,-2,,
17,3,out_of_patient,no_secondary_instrument,-1,-2,,
17,4,out_of_patient,no_secondary_instrument,-1,-2,,
17,5,out_of_patient,no_secondary_instrument,-1,-2,,
17,6,out_of_patient,no_secondary_instrument,-1,-2,,
17,7,out_of_patient,no_secondary_instrument,-1,-2,,
17,8,out_of_patient,no_secondary_instrument,-1,-2,,
17,9,out_of_patient,no_secondary_instrument,-1,-2,,
17,10,out_of_patient,no_secondary_instrument,-1,-2,,
17,11,out_of_patient,no_secondary_instrument,-1,-2,,
17,12,out_of_patient,no_secondary_instrument,-1,-2,,
17,13,out_of_patient,no_secondary_instrument,-1,-2,,
17,14,out_of_patient,no_secondary_instrument,-1,-2,,
17,15,out_of_patient,no_secondary_instrument,-1,-2,,
17,16,out_of_patient,no_secondary_instrument,-1,-2,,
17,17,out_of_patient,no_secondary_instrument,-1,-2,,
17,18,out_of_patient,no_secondary_instrument,-1,-2,,
17,19,out_of_patient,no_secondary_instrument,-1,-2,,
17,20,out_of_patient,no_secondary_instrument,-1,-2,,
17,21,out_of_patient,no_secondary_instrument,-1,-2,,
17,22,out_of_patient,no_secondary_instrument,-1,-2,,
17,23,out_of_patient,no_secondary_instrument,-1,-2,,
17,24,out_of_patient,no_secondary_instrument,-1,-2,,
17,25,out_of_patient,no_secondary_instrument,-1,-2,,
17,26,out_of_patient,no_secondary_instrument,-1,-2,,
17,27,no_visible_instrument,no_secondary_instrument,0,-2,,
17,28,no_visible_instrument,no_secondary_instrument,0,-2,,
17,29,no_visible_instrument,no_secondary_instrument,0,-2,,
17,30,no_visible_instrument,no_secondary_instrument,0,-2,,
17,31,no_visible_instrument,no_secondary_instrument,0,-2,,
17,32,no_visible_instrument,no_secondary_instrument,0,-2,,
17,33,no_visible_instrument,no_secondary_instrument,0,-2,,
17,34,no_visible_instrument,no_secondary_instrument,0,-2,,
17,35,no_visible_instrument,no_secondary_instrument,0,-2,,
17,36,no_visible_instrument,no_secondary_instrument,0,-2,,
17,37,no_visible_instrument,no_secondary_instrument,0,-2,,
17,38,no_visible_instrument,no_secondary_instrument,0,-2,,
17,39,freer_elevator,no_secondary_instrument,5,-2,3,
17,40,freer_elevator,no_secondary_instrument,5,-2,3,
17,41,freer_elevator,no_secondary_instrument,5,-2,3,
17,42,no_visible_instrument,no_secondary_instrument,0,-2,,
17,43,no_visible_instrument,no_secondary_instrument,0,-2,,
17,44,freer_elevator,no_secondary_instrument,5,-2,3,
17,45,freer_elevator,no_secondary_instrument,5,-2,3,
17,46,freer_elevator,no_secondary_instrument,5,-2,3,
17,47,freer_elevator,no_secondary_instrument,5,-2,3,
17,48,freer_elevator,no_secondary_instrument,5,-2,3,
17,49,freer_elevator,no_secondary_instrument,5,-2,3,
17,50,freer_elevator,no_secondary_instrument,5,-2,3,
17,51,freer_elevator,no_secondary_instrument,5,-2,3,
17,52,freer_elevator,no_secondary_instrument,5,-2,3,
17,53,freer_elevator,no_secondary_instrument,5,-2,3,
17,54,freer_elevator,no_secondary_instrument,5,-2,3,
17,55,freer_elevator,no_secondary_instrument,5,-2,3,
17,56,freer_elevator,no_secondary_instrument,5,-2,3,
17,57,freer_elevator,no_secondary_instrument,5,-2,3,
17,58,freer_elevator,no_secondary_instrument,5,-2,3,
17,59,freer_elevator,no_secondary_instrument,5,-2,3,
17,60,freer_elevator,no_secondary_instrument,5,-2,3,
17,61,freer_elevator,no_secondary_instrument,5,-2,3,
17,62,freer_elevator,no_secondary_instrument,5,-2,3,
17,63,freer_elevator,no_secondary_instrument,5,-2,3,
17,64,freer_elevator,no_secondary_instrument,5,-2,3,
17,65,freer_elevator,no_secondary_instrument,5,-2,3,
17,66,freer_elevator,no_secondary_instrument,5,-2,3,
17,67,freer_elevator,no_secondary_instrument,5,-2,3,
17,68,no_visible_instrument,no_secondary_instrument,0,-2,,
17,69,freer_elevator,no_secondary_instrument,5,-2,3,
17,70,freer_elevator,no_secondary_instrument,5,-2,3,
17,71,freer_elevator,no_secondary_instrument,5,-2,3,
17,72,freer_elevator,no_secondary_instrument,5,-2,3,
17,73,freer_elevator,no_secondary_instrument,5,-2,3,
17,74,freer_elevator,no_secondary_instrument,5,-2,3,
17,75,freer_elevator,no_secondary_instrument,5,-2,3,
17,76,freer_elevator,no_secondary_instrument,5,-2,3,
17,77,freer_elevator,no_secondary_instrument,5,-2,3,
17,78,freer_elevator,no_secondary_instrument,5,-2,3,
17,79,freer_elevator,no_secondary_instrument,5,-2,3,
17,80,freer_elevator,no_secondary_instrument,5,-2,3,
17,81,freer_elevator,no_secondary_instrument,5,-2,3,
17,82,freer_elevator,no_secondary_instrument,5,-2,3,
