int_video,int_time,str_instrument1,str_instrument2,int_instrument1,int_instrument2,pos_instrument1,pos_instrument2
1,0,out_of_patient,no_secondary_instrument,-1,-2,,
1,1,out_of_patient,no_secondary_instrument,-1,-2,,
1,2,out_of_patient,no_secondary_instrument,-1,-2,,
1,3,no_visible_instrument,no_secondary_instrument,0,-2,,
1,4,no_visible_instrument,no_secondary_instrument,0,-2,,
1,5,no_visible_instrument,no_secondary_instrument,0,-2,,
1,6,suction,no_secondary_instrument,16,-2,4,
1,7,suction,no_secondary_instrument,16,-2,4,
1,8,suction,no_secondary_instrument,16,-2,4,
1,9,suction,no_secondary_instrument,16,-2,4,
1,10,suction,no_secondary_instrument,16,-2,3,
1,11,no_visible_instrument,no_secondary_instrument,0,-2,,
1,12,no_visible_instrument,no_secondary_instrument,0,-2,,
1,13,no_visible_instrument,no_secondary_instrument,0,-2,,
1,14,no_visible_instrument,no_secondary_instrument,0,-2,,
1,15,no_visible_instrument,no_secondary_instrument,0,-2,,
1,16,no_visible_instrument,no_secondary_instrument,0,-2,,
1,17,no_visible_instrument,no_secondary_instrument,0,-2,,
1,18,freer_elevator,no_secondary_instrument,5,-2,4,
1,19,freer_elevator,no_secondary_instrument,5,-2,4,
1,20,freer_elevator,no_secondary_instrument,5,-2,4,
1,21,freer_elevator,no_secondary_instrument,5,-2,4,
1,22,freer_elevator,no_secondary_instrument,5,-2,4,
1,23,freer_elevator,no_secondary_instrument,5,-2,4,
1,24,freer_elevator,no_secondary_instrument,5,-2,4,
1,25,freer_elevator,no_secondary_instrument,5,-2,4,
1,26,freer_elevator,no_secondary_instrument,5,-2,4,
1,27,freer_elevator,no_secondary_instrument,5,-2,4,
1,28,freer_elevator,no_secondary_instrument,5,-2,4,
1,29,freer_elevator,no_secondary_instrument,5,-2,4,
1,30,freer_elevator,no_secondary_instrument,5,-2,4,
1,31,freer_elevator,no_secondary_instrument,5,-2,4,
1,32,freer_elevator,no_secondary_instrument,5,-2,4,
1,33,freer_elevator,no_secondary_instrument,5,-2,4,
1,34,freer_elevator,no_secondary_instrument,5,-2,4,
1,35,freer_elevator,no_secondary_instrument,5,-2,4,
1,36,freer_elevator,no_secondary_instrument,5,-2,4,
1,37,freer_elevator,no_secondary_instrument,5,-2,4,
1,38,freer_elevator,no_secondary_instrument,5,-2,4,
1,39,freer_elevator,no_secondary_instrument,5,-2,4,
1,40,freer_elevator,no_secondary_instrument,5,-2,4,
1,41,freer_elevator,no_secondary_instrument,5,-2,4,
1,42,freer_elevator,no_secondary_instrument,5,-2,4,
1,43,freer_elevator,no_secondary_instrument,5,-2,4,
1,44,freer_elevator,no_secondary_instrument,5,-2,4,
1,45,freer_elevator,no_secondary_instrument,5,-2,4,
1,46,freer_elevator,no_secondary_instrument,5,-2,4,
1,47,freer_elevator,no_secondary_instrument,5,-2,4,
1,48,freer_elevator,no_secondary_instrument,5,-2,4,
1,49,freer_elevator,no_secondary_instrument,5,-2,4,
1,50,freer_elevator,no_secondary_instrument,5,-2,4,
1,51,freer_elevator,no_secondary_instrument,5,-2,4,
1,52,freer_elevator,no_secondary_instrument,5,-2,4,
1,53,freer_elevator,no_secondary_instrument,5,-2,4,
1,54,freer_elevator,no_secondary_instrument,5,-2,4,
1,55,freer_elevator,no_secondary_instrument,5,-2,4,
1,56,freer_elevator,no_secondary_instrument,5,-2,4,
1,57,freer_elevator,no_secondary_instrument,5,-2,4,
1,58,freer_elevator,no_secondary_instrument,5,-2,4,
1,59,freer_elevator,no_secondary_instrument,5,-2,4,
1,60,no_visible_instrument,no_secondary_instrument,0,-2,,
