int_video,int_time,str_instrument1,str_instrument2,int_instrument1,int_instrument2,pos_instrument1,pos_instrument2
23,0,out_of_patient,no_secondary_instrument,-1,-2,,
23,1,out_of_patient,no_secondary_instrument,-1,-2,,
23,2,out_of_patient,no_secondary_instrument,-1,-2,,
23,3,out_of_patient,no_secondary_instrument,-1,-2,,
23,4,out_of_patient,no_secondary_instrument,-1,-2,,
23,5,out_of_patient,no_secondary_instrument,-1,-2,,
23,6,out_of_patient,no_secondary_instrument,-1,-2,,
23,7,out_of_patient,no_secondary_instrument,-1,-2,,
23,8,out_of_patient,no_secondary_instrument,-1,-2,,
23,9,out_of_patient,no_secondary_instrument,-1,-2,,
23,10,out_of_patient,no_secondary_instrument,-1,-2,,
23,11,out_of_patient,no_secondary_instrument,-1,-2,,
23,12,out_of_patient,no_secondary_instrument,-1,-2,,
23,13,out_of_patient,no_secondary_instrument,-1,-2,,
23,14,out_of_patient,no_secondary_instrument,-1,-2,,
23,15,out_of_patient,no_secondary_instrument,-1,-2,,
23,16,out_of_patient,no_secondary_instrument,-1,-2,,
23,17,out_of_patient,no_secondary_instrument,-1,-2,,
23,18,no_visible_instrument,no_secondary_instrument,0,-2,,
23,19,no_visible_instrument,no_secondary_instrument,0,-2,,
23,20,no_visible_instrument,no_secondary_instrument,0,-2,,
23,21,no_visible_instrument,no_secondary_instrument,0,-2,,
23,22,freer_elevator,no_secondary_instrument,5,-2,3,
23,23,freer_elevator,no_secondary_instrument,5,-2,3,
23,24,freer_elevator,no_secondary_instrument,5,-2,3,
23,25,freer_elevator,no_secondary_instrument,5,-2,3,
23,26,freer_elevator,no_secondary_instrument,5,-2,3,
23,27,no_visible_instrument,no_secondary_instrument,0,-2,,
23,28,no_visible_instrument,no_secondary_instrument,0,-2,,
23,29,freer_elevator,no_secondary_instrument,5,-2,3,
23,30,freer_elevator,no_secondary_instrument,5,-2,3,
23,31,occluded_image_inside_patient,no_secondary_instrument,0,-2,,
23,32,freer_elevator,no_secondary_instrument,5,-2,3,
23,33,freer_elevator,no_secondary_instrument,5,-2,3,
23,34,freer_elevator,no_secondary_instrument,5,-2,3,
23,35,freer_elevator,no_secondary_instrument,5,-2,3,
23,36,freer_elevator,no_secondary_instrument,5,-2,3,
23,37,freer_elevator,no_secondary_instrument,5,-2,3,
23,38,freer_elevator,no_secondary_instrument,5,-2,3,
23,39,freer_elevator,no_secondary_instrument,5,-2,3,
23,40,freer_elevator,no_secondary_instrument,5,-2,4,
23,41,freer_elevator,no_secondary_instrument,5,-2,3,
23,42,freer_elevator,no_secondary_instrument,5,-2,4,
23,43,no_visible_instrument,no_secondary_instrument,0,-2,,
23,44,freer_elevator,no_secondary_instrument,5,-2,3,
23,45,freer_elevator,no_secondary_instrument,5,-2,1,
23,46,freer_elevator,no_secondary_instrument,5,-2,3,
23,47,freer_elevator,no_secondary_instrument,5,-2,3,
23,48,freer_elevator,no_secondary_instrument,5,-2,4,
23,49,freer_elevator,no_secondary_instrument,5,-2,1,
