int_video,int_time,str_instrument1,str_instrument2,int_instrument1,int_instrument2,pos_instrument1,pos_instrument2
12,0,out_of_patient,no_secondary_instrument,-1,-2,,
12,1,out_of_patient,no_secondary_instrument,-1,-2,,
12,2,out_of_patient,no_secondary_instrument,-1,-2,,
12,3,out_of_patient,no_secondary_instrument,-1,-2,,
12,4,out_of_patient,no_secondary_instrument,-1,-2,,
12,5,out_of_patient,no_secondary_instrument,-1,-2,,
12,6,out_of_patient,no_secondary_instrument,-1,-2,,
12,7,out_of_patient,no_secondary_instrument,-1,-2,,
12,8,out_of_patient,no_secondary_instrument,-1,-2,,
12,9,out_of_patient,no_secondary_instrument,-1,-2,,
12,10,out_of_patient,no_secondary_instrument,-1,-2,,
12,11,out_of_patient,no_secondary_instrument,-1,-2,,
12,12,out_of_patient,no_secondary_instrument,-1,-2,,
12,13,out_of_patient,no_secondary_instrument,-1,-2,,
12,14,out_of_patient,no_secondary_instrument,-1,-2,,
12,15,out_of_patient,no_secondary_instrument,-1,-2,,
12,16,out_of_patient,no_secondary_instrument,-1,-2,,
12,17,out_of_patient,no_secondary_instrument,-1,-2,,
12,18,out_of_patient,no_secondary_instrument,-1,-2,,
12,19,out_of_patient,no_secondary_instrument,-1,-2,,
12,20,out_of_patient,no_secondary_instrument,-1,-2,,
12,21,out_of_patient,no_secondary_instrument,-1,-2,,
12,22,out_of_patient,no_secondary_instrument,-1,-2,,
12,23,out_of_patient,no_secondary_instrument,-1,-2,,
12,24,out_of_patient,no_secondary_instrument,-1,-2,,
12,25,out_of_patient,no_secondary_instrument,-1,-2,,
12,26,out_of_patient,no_secondary_instrument,-1,-2,,
12,27,out_of_patient,no_secondary_instrument,-1,-2,,
12,28,out_of_patient,no_secondary_instrument,-1,-2,,
12,29,out_of_patient,no_secondary_instrument,-1,-2,,
12,30,out_of_patient,no_secondary_instrument,-1,-2,,
12,31,out_of_patient,no_secondary_instrument,-1,-2,,
12,32,out_of_patient,no_secondary_instrument,-1,-2,,
12,33,out_of_patient,no_secondary_instrument,-1,-2,,
12,34,out_of_patient,no_secondary_instrument,-1,-2,,
12,35,out_of_patient,no_secondary_instrument,-1,-2,,
12,36,out_of_patient,no_secondary_instrument,-1,-2,,
12,37,out_of_patient,no_secondary_instrument,-1,-2,,
12,38,out_of_patient,no_secondary_instrument,-1,-2,,
12,39,out_of_patient,no_secondary_instrument,-1,-2,,
12,40,out_of_patient,no_secondary_instrument,-1,-2,,
12,41,out_of_patient,no_secondary_instrument,-1,-2,,
12,42,out_of_patient,no_secondary_instrument,-1,-2,,
12,43,out_of_patient,no_secondary_instrument,-1,-2,,
12,44,out_of_patient,no_secondary_instrument,-1,-2,,
12,45,out_of_patient,no_secondary_instrument,-1,-2,,
12,46,out_of_patient,no_secondary_instrument,-1,-2,,
12,47,out_of_patient,no_secondary_instrument,-1,-2,,
12,48,out_of_patient,no_secondary_instrument,-1,-2,,
12,49,out_of_patient,no_secondary_instrument,-1,-2,,
12,50,out_of_patient,no_secondary_instrument,-1,-2,,
12,51,out_of_patient,no_secondary_instrument,-1,-2,,
12,52,out_of_patient,no_secondary_instrument,-1,-2,,
12,53,out_of_patient,no_secondary_instrument,-1,-2,,
12,54,freer_elevator,no_secondary_instrument,5,-2,4,
12,55,freer_elevator,no_secondary_instrument,5,-2,4,
12,56,freer_elevator,no_secondary_instrument,5,-2,4,
12,57,freer_elevator,no_secondary_instrument,5,-2,4,
12,58,freer_elevator,no_secondary_instrument,5,-2,3,
12,59,freer_elevator,no_secondary_instrument,5,-2,3,
12,60,freer_elevator,no_secondary_instrument,5,-2,5,
12,61,freer_elevator,no_secondary_instrument,5,-2,2,
12,62,freer_elevator,no_secondary_instrument,5,-2,3,
12,63,freer_elevator,no_secondary_instrument,5,-2,3,
12,64,freer_elevator,no_secondary_instrument,5,-2,1,
12,65,no_visible_instrument,no_secondary_instrument,0,-2,,
12,66,freer_elevator,no_secondary_instrument,5,-2,3,
12,67,freer_elevator,no_secondary_instrument,5,-2,4,
12,68,freer_elevator,no_secondary_instrument,5,-2,3,
12,69,freer_elevator,no_secondary_instrument,5,-2,3,
12,70,freer_elevator,no_secondary_instrument,5,-2,4,
12,71,freer_elevator,no_secondary_instrument,5,-2,4,
12,72,freer_elevator,no_secondary_instrument,5,-2,4,
12,73,freer_elevator,no_secondary_instrument,5,-2,4,
12,74,freer_elevator,no_secondary_instrument,5,-2,3,
12,75,freer_elevator,no_secondary_instrument,5,-2,3,
12,76,freer_elevator,no_secondary_instrument,5,-2,4,
12,77,freer_elevator,no_secondary_instrument,5,-2,3,
12,78,no_visible_instrument,no_secondary_instrument,0,-2,,
12,79,freer_elevator,no_secondary_instrument,5,-2,3,
12,80,freer_elevator,no_secondary_instrument,5,-2,3,
12,81,freer_elevator,no_secondary_instrument,5,-2,3,
12,82,freer_elevator,no_secondary_instrument,5,-2,4,
12,83,freer_elevator,no_secondary_instrument,5,-2,4,
12,84,freer_elevator,no_secondary_instrument,5,-2,4,
12,85,freer_elevator,no_secondary_instrument,5,-2,4,
12,86,freer_elevator,no_secondary_instrument,5,-2,4,
12,87,freer_elevator,no_secondary_instrument,5,-2,4,
12,88,freer_elevator,no_secondary_instrument,5,-2,4,
12,89,freer_elevator,no_secondary_instrument,5,-2,3,
12,90,freer_elevator,no_secondary_instrument,5,-2,3,
12,91,freer_elevator,no_secondary_instrument,5,-2,3,
12,92,freer_elevator,no_secondary_instrument,5,-2,4,
12,93,freer_elevator,no_secondary_instrument,5,-2,2,
12,94,freer_elevator,no_secondary_instrument,5,-2,3,
12,95,freer_elevator,no_secondary_instrument,5,-2,1,
12,96,freer_elevator,no_secondary_instrument,5,-2,1,
12,97,freer_elevator,no_secondary_instrument,5,-2,1,
12,98,freer_elevator,no_secondary_instrument,5,-2,3,
12,99,freer_elevator,no_secondary_instrument,5,-2,3,
12,100,freer_elevator,no_secondary_instrument,5,-2,3,
12,101,freer_elevator,no_secondary_instrument,5,-2,4,
12,102,freer_elevator,no_secondary_instrument,5,-2,1,
12,103,freer_elevator,no_secondary_instrument,5,-2,1,
12,104,freer_elevator,no_secondary_instrument,5,-2,4,
12,105,no_visible_instrument,no_secondary_instrument,0,-2,,
12,106,no_visible_instrument,no_secondary_instrument,0,-2,,
12,107,freer_elevator,no_secondary_instrument,5,-2,3,
12,108,freer_elevator,no_secondary_instrument,5,-2,2,
12,109,freer_elevator,no_secondary_instrument,5,-2,3,
12,110,freer_elevator,no_secondary_instrument,5,-2,3,
12,111,freer_elevator,no_secondary_instrument,5,-2,4,
12,112,freer_elevator,no_secondary_instrument,5,-2,3,
12,113,freer_elevator,no_secondary_instrument,5,-2,3,
12,114,freer_elevator,no_secondary_instrument,5,-2,3,
12,115,freer_elevator,no_secondary_instrument,5,-2,2,
12,116,freer_elevator,no_secondary_instrument,5,-2,5,
12,117,no_visible_instrument,no_secondary_instrument,0,-2,,
12,118,no_visible_instrument,no_secondary_instrument,0,-2,,
12,119,no_visible_instrument,no_secondary_instrument,0,-2,,
12,120,no_visible_instrument,no_secondary_instrument,0,-2,,
12,121,no_visible_instrument,no_secondary_instrument,0,-2,,
12,122,spatula_dissector,no_secondary_instrument,14,-2,3,
12,123,spatula_dissector,no_secondary_instrument,14,-2,3,
