int_video,int_time,str_instrument1,str_instrument2,int_instrument1,int_instrument2,pos_instrument1,pos_instrument2
10,0,out_of_patient,no_secondary_instrument,-1,-2,,
10,1,out_of_patient,no_secondary_instrument,-1,-2,,
10,2,out_of_patient,no_secondary_instrument,-1,-2,,
10,3,out_of_patient,no_secondary_instrument,-1,-2,,
10,4,out_of_patient,no_secondary_instrument,-1,-2,,
10,5,out_of_patient,no_secondary_instrument,-1,-2,,
10,6,out_of_patient,no_secondary_instrument,-1,-2,,
10,7,out_of_patient,no_secondary_instrument,-1,-2,,
10,8,out_of_patient,no_secondary_instrument,-1,-2,,
10,9,out_of_patient,no_secondary_instrument,-1,-2,,
10,10,out_of_patient,no_secondary_instrument,-1,-2,,
10,11,out_of_patient,no_secondary_instrument,-1,-2,,
10,12,out_of_patient,no_secondary_instrument,-1,-2,,
10,13,out_of_patient,no_secondary_instrument,-1,-2,,
10,14,out_of_patient,no_secondary_instrument,-1,-2,,
10,15,out_of_patient,no_secondary_instrument,-1,-2,,
10,16,out_of_patient,no_secondary_instrument,-1,-2,,
10,17,out_of_patient,no_secondary_instrument,-1,-2,,
10,18,out_of_patient,no_secondary_instrument,-1,-2,,
10,19,out_of_patient,no_secondary_instrument,-1,-2,,
10,20,out_of_patient,no_secondary_instrument,-1,-2,,
10,21,out_of_patient,no_secondary_instrument,-1,-2,,
10,22,out_of_patient,no_secondary_instrument,-1,-2,,
10,23,out_of_patient,no_secondary_instrument,-1,-2,,
10,24,out_of_patient,no_secondary_instrument,-1,-2,,
10,25,out_of_patient,no_secondary_instrument,-1,-2,,
10,26,out_of_patient,no_secondary_instrument,-1,-2,,
10,27,out_of_patient,no_secondary_instrument,-1,-2,,
10,28,out_of_patient,no_secondary_instrument,-1,-2,,
10,29,out_of_patient,no_secondary_instrument,-1,-2,,
10,30,out_of_patient,no_secondary_instrument,-1,-2,,
10,31,out_of_patient,no_secondary_instrument,-1,-2,,
10,32,out_of_patient,no_secondary_instrument,-1,-2,,
10,33,out_of_patient,no_secondary_instrument,-1,-2,,
10,34,out_of_patient,no_secondary_instrument,-1,-2,,
10,35,out_of_patient,no_secondary_instrument,-1,-2,,
10,36,out_of_patient,no_secondary_instrument,-1,-2,,
10,37,out_of_patient,no_secondary_instrument,-1,-2,,
10,38,out_of_patient,no_secondary_instrument,-1,-2,,
10,39,out_of_patient,no_secondary_instrument,-1,-2,,
10,40,out_of_patient,no_secondary_instrument,-1,-2,,
10,41,out_of_patient,no_secondary_instrument,-1,-2,,
10,42,out_of_patient,no_secondary_instrument,-1,-2,,
10,43,out_of_patient,no_secondary_instrument,-1,-2,,
10,44,out_of_patient,no_secondary_instrument,-1,-2,,
10,45,out_of_patient,no_secondary_instrument,-1,-2,,
10,46,out_of_patient,no_secondary_instrument,-1,-2,,
10,47,out_of_patient,no_secondary_instrument,-1,-2,,
10,48,out_of_patient,no_secondary_instrument,-1,-2,,
10,49,out_of_patient,no_secondary_instrument,-1,-2,,
10,50,out_of_patient,no_secondary_instrument,-1,-2,,
10,51,out_of_patient,no_secondary_instrument,-1,-2,,
10,52,out_of_patient,no_secondary_instrument,-1,-2,,
10,53,out_of_patient,no_secondary_instrument,-1,-2,,
10,54,out_of_patient,no_secondary_instrument,-1,-2,,
10,55,out_of_patient,no_secondary_instrument,-1,-2,,
10,56,out_of_patient,no_secondary_instrument,-1,-2,,
10,57,out_of_patient,no_secondary_instrument,-1,-2,,
10,58,out_of_patient,no_secondary_instrument,-1,-2,,
10,59,out_of_patient,no_secondary_instrument,-1,-2,,
10,60,out_of_patient,no_secondary_instrument,-1,-2,,
10,61,out_of_patient,no_secondary_instrument,-1,-2,,
10,62,out_of_patient,no_secondary_instrument,-1,-2,,
10,63,out_of_patient,no_secondary_instrument,-1,-2,,
10,64,out_of_patient,no_secondary_instrument,-1,-2,,
10,65,out_of_patient,no_secondary_instrument,-1,-2,,
10,66,out_of_patient,no_secondary_instrument,-1,-2,,
10,67,out_of_patient,no_secondary_instrument,-1,-2,,
10,68,out_of_patient,no_secondary_instrument,-1,-2,,
10,69,out_of_patient,no_secondary_instrument,-1,-2,,
10,70,out_of_patient,no_secondary_instrument,-1,-2,,
10,71,out_of_patient,no_secondary_instrument,-1,-2,,
10,72,out_of_patient,no_secondary_instrument,-1,-2,,
10,73,out_of_patient,no_secondary_instrument,-1,-2,,
10,74,out_of_patient,no_secondary_instrument,-1,-2,,
10,75,out_of_patient,no_secondary_instrument,-1,-2,,
10,76,out_of_patient,no_secondary_instrument,-1,-2,,
10,77,out_of_patient,no_secondary_instrument,-1,-2,,
10,78,out_of_patient,no_secondary_instrument,-1,-2,,
10,79,out_of_patient,no_secondary_instrument,-1,-2,,
10,80,freer_elevator,no_secondary_instrument,5,-2,4,
10,81,freer_elevator,no_secondary_instrument,5,-2,4,
10,82,freer_elevator,no_secondary_instrument,5,-2,1,
10,83,no_visible_instrument,no_secondary_instrument,0,-2,,
10,84,no_visible_instrument,no_secondary_instrument,0,-2,,
10,85,no_visible_instrument,no_secondary_instrument,0,-2,,
10,86,no_visible_instrument,no_secondary_instrument,0,-2,,
10,87,no_visible_instrument,no_secondary_instrument,0,-2,,
10,88,no_visible_instrument,no_secondary_instrument,0,-2,,
10,89,no_visible_instrument,no_secondary_instrument,0,-2,,
10,90,no_visible_instrument,no_secondary_instrument,0,-2,,
10,91,no_visible_instrument,no_secondary_instrument,0,-2,,
10,92,freer_elevator,no_secondary_instrument,5,-2,4,
10,93,freer_elevator,no_secondary_instrument,5,-2,4,
10,94,freer_elevator,no_secondary_instrument,5,-2,1,
10,95,freer_elevator,no_secondary_instrument,5,-2,4,
