int_video,int_time,str_instrument1,str_instrument2,int_instrument1,int_instrument2,pos_instrument1,pos_instrument2
22,0,out_of_patient,no_secondary_instrument,-1,-2,,
22,1,out_of_patient,no_secondary_instrument,-1,-2,,
22,2,out_of_patient,no_secondary_instrument,-1,-2,,
22,3,out_of_patient,no_secondary_instrument,-1,-2,,
22,4,out_of_patient,no_secondary_instrument,-1,-2,,
22,5,out_of_patient,no_secondary_instrument,-1,-2,,
22,6,out_of_patient,no_secondary_instrument,-1,-2,,
22,7,out_of_patient,no_secondary_instrument,-1,-2,,
22,8,out_of_patient,no_secondary_instrument,-1,-2,,
22,9,out_of_patient,no_secondary_instrument,-1,-2,,
22,10,out_of_patient,no_secondary_instrument,-1,-2,,
22,11,out_of_patient,no_secondary_instrument,-1,-2,,
22,12,out_of_patient,no_secondary_instrument,-1,-2,,
22,13,out_of_patient,no_secondary_instrument,-1,-2,,
22,14,out_of_patient,no_secondary_instrument,-1,-2,,
22,15,out_of_patient,no_secondary_instrument,-1,-2,,
22,16,out_of_patient,no_secondary_instrument,-1,-2,,
22,17,out_of_patient,no_secondary_instrument,-1,-2,,
22,18,out_of_patient,no_secondary_instrument,-1,-2,,
22,19,out_of_patient,no_secondary_instrument,-1,-2,,
22,20,out_of_patient,no_secondary_instrument,-1,-2,,
22,21,out_of_patient,no_secondary_instrument,-1,-2,,
22,22,out_of_patient,no_secondary_instrument,-1,-2,,
22,23,out_of_patient,no_secondary_instrument,-1,-2,,
22,24,out_of_patient,no_secondary_instrument,-1,-2,,
22,25,out_of_patient,no_secondary_instrument,-1,-2,,
22,26,out_of_patient,no_secondary_instrument,-1,-2,,
22,27,out_of_patient,no_secondary_instrument,-1,-2,,
22,28,out_of_patient,no_secondary_instrument,-1,-2,,
22,29,out_of_patient,no_secondary_instrument,-1,-2,,
22,30,out_of_patient,no_secondary_instrument,-1,-2,,
22,31,out_of_patient,no_secondary_instrument,-1,-2,,
22,32,out_of_patient,no_secondary_instrument,-1,-2,,
22,33,out_of_patient,no_secondary_instrument,-1,-2,,
22,34,suction,no_secondary_instrument,16,-2,4,
22,35,suction,no_secondary_instrument,16,-2,3,
22,36,suction,no_secondary_instrument,16,-2,3,
