int_video,int_time,str_instrument1,str_instrument2,int_instrument1,int_instrument2,pos_instrument1,pos_instrument2
11,0,out_of_patient,no_secondary_instrument,-1,-2,,
11,1,out_of_patient,no_secondary_instrument,-1,-2,,
11,2,out_of_patient,no_secondary_instrument,-1,-2,,
11,3,out_of_patient,no_secondary_instrument,-1,-2,,
11,4,out_of_patient,no_secondary_instrument,-1,-2,,
11,5,out_of_patient,no_secondary_instrument,-1,-2,,
11,6,out_of_patient,no_secondary_instrument,-1,-2,,
11,7,out_of_patient,no_secondary_instrument,-1,-2,,
11,8,out_of_patient,no_secondary_instrument,-1,-2,,
11,9,out_of_patient,no_secondary_instrument,-1,-2,,
11,10,out_of_patient,no_secondary_instrument,-1,-2,,
11,11,out_of_patient,no_secondary_instrument,-1,-2,,
11,12,out_of_patient,no_secondary_instrument,-1,-2,,
11,13,out_of_patient,no_secondary_instrument,-1,-2,,
11,14,out_of_patient,no_secondary_instrument,-1,-2,,
11,15,out_of_patient,no_secondary_instrument,-1,-2,,
11,16,out_of_patient,no_secondary_instrument,-1,-2,,
11,17,out_of_patient,no_secondary_instrument,-1,-2,,
11,18,out_of_patient,no_secondary_instrument,-1,-2,,
11,19,out_of_patient,no_secondary_instrument,-1,-2,,
11,20,out_of_patient,no_secondary_instrument,-1,-2,,
11,21,out_of_patient,no_secondary_instrument,-1,-2,,
11,22,out_of_patient,no_secondary_instrument,-1,-2,,
11,23,out_of_patient,no_secondary_instrument,-1,-2,,
11,24,out_of_patient,no_secondary_instrument,-1,-2,,
11,25,no_visible_instrument,no_secondary_instrument,0,-2,,
11,26,no_visible_instrument,no_secondary_instrument,0,-2,,
11,27,no_visible_instrument,no_secondary_instrument,0,-2,,
11,28,no_visible_instrument,no_secondary_instrument,0,-2,,
11,29,no_visible_instrument,no_secondary_instrument,0,-2,,
11,30,no_visible_instrument,no_secondary_instrument,0,-2,,
11,31,no_visible_instrument,no_secondary_instrument,0,-2,,
11,32,no_visible_instrument,no_secondary_instrument,0,-2,,
11,33,no_visible_instrument,no_secondary_instrument,0,-2,,
11,34,no_visible_instrument,no_secondary_instrument,0,-2,,
11,35,no_visible_instrument,no_secondary_instrument,0,-2,,
11,36,no_visible_instrument,no_secondary_instrument,0,-2,,
11,37,no_visible_instrument,no_secondary_instrument,0,-2,,
11,38,suction,no_secondary_instrument,16,-2,5,
11,39,suction,no_secondary_instrument,16,-2,3,
11,40,suction,no_secondary_instrument,16,-2,3,
11,41,suction,no_secondary_instrument,16,-2,5,
11,42,suction,no_secondary_instrument,16,-2,3,
11,43,suction,no_secondary_instrument,16,-2,3,
11,44,no_visible_instrument,no_secondary_instrument,0,-2,,
11,45,no_visible_instrument,no_secondary_instrument,0,-2,,
11,46,no_visible_instrument,no_secondary_instrument,0,-2,,
11,47,no_visible_instrument,no_secondary_instrument,0,-2,,
11,48,no_visible_instrument,no_secondary_instrument,0,-2,,
11,49,no_visible_instrument,no_secondary_instrument,0,-2,,
11,50,no_visible_instrument,no_secondary_instrument,0,-2,,
11,51,no_visible_instrument,no_secondary_instrument,0,-2,,
11,52,freer_elevator,no_secondary_instrument,5,-2,3,
11,53,freer_elevator,no_secondary_instrument,5,-2,3,
11,54,freer_elevator,no_secondary_instrument,5,-2,3,
11,55,freer_elevator,no_secondary_instrument,5,-2,3,
11,56,freer_elevator,no_secondary_instrument,5,-2,5,
11,57,no_visible_instrument,no_secondary_instrument,0,-2,,
11,58,freer_elevator,no_secondary_instrument,5,-2,3,
