int_video,int_time,str_instrument1,str_instrument2,int_instrument1,int_instrument2,pos_instrument1,pos_instrument2
24,0,no_visible_instrument,no_secondary_instrument,0,-2,,
24,1,no_visible_instrument,no_secondary_instrument,0,-2,,
24,2,no_visible_instrument,no_secondary_instrument,0,-2,,
24,3,no_visible_instrument,no_secondary_instrument,0,-2,,
24,4,no_visible_instrument,no_secondary_instrument,0,-2,,
24,5,no_visible_instrument,no_secondary_instrument,0,-2,,
24,6,no_visible_instrument,no_secondary_instrument,0,-2,,
24,7,no_visible_instrument,no_secondary_instrument,0,-2,,
24,8,no_visible_instrument,no_secondary_instrument,0,-2,,
24,9,no_visible_instrument,no_secondary_instrument,0,-2,,
24,10,no_visible_instrument,no_secondary_instrument,0,-2,,
24,11,no_visible_instrument,no_secondary_instrument,0,-2,,
24,12,occluded_image_inside_patient,no_secondary_instrument,0,-2,,
24,13,suction,no_secondary_instrument,16,-2,4,
24,14,suction,no_secondary_instrument,16,-2,3,
24,15,suction,no_secondary_instrument,16,-2,5,
24,16,suction,no_secondary_instrument,16,-2,5,
24,17,no_visible_instrument,no_secondary_instrument,0,-2,,
24,18,suction,no_secondary_instrument,16,-2,4,
24,19,no_visible_instrument,no_secondary_instrument,0,-2,,
24,20,no_visible_instrument,no_secondary_instrument,0,-2,,
24,21,no_visible_instrument,no_secondary_instrument,0,-2,,
24,22,no_visible_instrument,no_secondary_instrument,0,-2,,
24,23,no_visible_instrument,no_secondary_instrument,0,-2,,
24,24,freer_elevator,no_secondary_instrument,5,-2,5,
24,25,freer_elevator,no_secondary_instrument,5,-2,3,
24,26,freer_elevator,no_secondary_instrument,5,-2,3,
24,27,freer_elevator,no_secondary_instrument,5,-2,3,
24,28,freer_elevator,no_secondary_instrument,5,-2,3,
24,29,freer_elevator,no_secondary_instrument,5,-2,3,
24,30,freer_elevator,no_secondary_instrument,5,-2,5,
24,31,freer_elevator,no_secondary_instrument,5,-2,3,
24,32,freer_elevator,no_secondary_instrument,5,-2,3,
24,33,freer_elevator,no_secondary_instrument,5,-2,3,
24,34,freer_elevator,no_secondary_instrument,5,-2,3,
24,35,freer_elevator,no_secondary_instrument,5,-2,3,
24,36,freer_elevator,no_secondary_instrument,5,-2,3,
24,37,freer_elevator,no_secondary_instrument,5,-2,3,
24,38,freer_elevator,no_secondary_instrument,5,-2,3,
24,39,freer_elevator,no_secondary_instrument,5,-2,3,
24,40,freer_elevator,no_secondary_instrument,5,-2,3,
24,41,freer_elevator,no_secondary_instrument,5,-2,3,
24,42,freer_elevator,no_secondary_instrument,5,-2,3,
24,43,freer_elevator,no_secondary_instrument,5,-2,3,
24,44,freer_elevator,no_secondary_instrument,5,-2,3,
24,45,freer_elevator,no_secondary_instrument,5,-2,3,
24,46,freer_elevator,no_secondary_instrument,5,-2,3,
24,47,freer_elevator,no_secondary_instrument,5,-2,3,
24,48,freer_elevator,no_secondary_instrument,5,-2,3,
24,49,freer_elevator,no_secondary_instrument,5,-2,3,
24,50,freer_elevator,no_secondary_instrument,5,-2,4,
24,51,freer_elevator,no_secondary_instrument,5,-2,4,
24,52,freer_elevator,no_secondary_instrument,5,-2,3,
24,53,freer_elevator,no_secondary_instrument,5,-2,3,
24,54,freer_elevator,no_secondary_instrument,5,-2,3,
24,55,freer_elevator,no_secondary_instrument,5,-2,3,
24,56,freer_elevator,no_secondary_instrument,5,-2,3,
24,57,freer_elevator,no_secondary_instrument,5,-2,3,
24,58,freer_elevator,no_secondary_instrument,5,-2,3,
24,59,freer_elevator,no_secondary_instrument,5,-2,3,
24,60,freer_elevator,no_secondary_instrument,5,-2,3,
24,61,freer_elevator,no_secondary_instrument,5,-2,3,
24,62,freer_elevator,no_secondary_instrument,5,-2,3,
24,63,freer_elevator,no_secondary_instrument,5,-2,3,
24,64,freer_elevator,no_secondary_instrument,5,-2,3,
24,65,freer_elevator,no_secondary_instrument,5,-2,3,
24,66,freer_elevator,no_secondary_instrument,5,-2,3,
24,67,freer_elevator,no_secondary_instrument,5,-2,3,
24,68,freer_elevator,no_secondary_instrument,5,-2,3,
24,69,freer_elevator,no_secondary_instrument,5,-2,3,
24,70,freer_elevator,no_secondary_instrument,5,-2,3,
24,71,freer_elevator,no_secondary_instrument,5,-2,3,
24,72,freer_elevator,no_secondary_instrument,5,-2,3,
24,73,no_visible_instrument,no_secondary_instrument,0,-2,,
24,74,no_visible_instrument,no_secondary_instrument,0,-2,,
24,75,no_visible_instrument,no_secondary_instrument,0,-2,,
24,76,no_visible_instrument,no_secondary_instrument,0,-2,,
24,77,no_visible_instrument,no_secondary_instrument,0,-2,,
24,78,no_visible_instrument,no_secondary_instrument,0,-2,,
24,79,no_visible_instrument,no_secondary_instrument,0,-2,,
24,80,suction,no_secondary_instrument,16,-2,3,
24,81,suction,no_secondary_instrument,16,-2,3,
24,82,suction,no_secondary_instrument,16,-2,3,
24,83,suction,no_secondary_instrument,16,-2,3,
24,84,suction,no_secondary_instrument,16,-2,3,
24,85,suction,no_secondary_instrument,16,-2,4,
24,86,suction,no_secondary_instrument,16,-2,4,
24,87,no_visible_instrument,no_secondary_instrument,0,-2,,
24,88,no_visible_instrument,no_secondary_instrument,0,-2,,
24,89,no_visible_instrument,no_secondary_instrument,0,-2,,
24,90,no_visible_instrument,no_secondary_instrument,0,-2,,
24,91,no_visible_instrument,no_secondary_instrument,0,-2,,
24,92,no_visible_instrument,no_secondary_instrument,0,-2,,
24,93,no_visible_instrument,no_secondary_instrument,0,-2,,
24,94,no_visible_instrument,no_secondary_instrument,0,-2,,
24,95,no_visible_instrument,no_secondary_instrument,0,-2,,
24,96,no_visible_instrument,no_secondary_instrument,0,-2,,
24,97,cottle,no_secondary_instrument,2,-2,3,
24,98,cottle,no_secondary_instrument,2,-2,3,
24,99,cottle,no_secondary_instrument,2,-2,3,
24,100,cottle,no_secondary_instrument,2,-2,3,
24,101,cottle,no_secondary_instrument,2,-2,3,
24,102,cottle,no_secondary_instrument,2,-2,3,
24,103,cottle,no_secondary_instrument,2,-2,3,
24,104,cottle,no_secondary_instrument,2,-2,3,
24,105,cottle,no_secondary_instrument,2,-2,3,
24,106,cottle,no_secondary_instrument,2,-2,3,
24,107,cottle,no_secondary_instrument,2,-2,3,
24,108,cottle,no_secondary_instrument,2,-2,3,
24,109,cottle,no_secondary_instrument,2,-2,3,
24,110,cottle,no_secondary_instrument,2,-2,4,
24,111,cottle,no_secondary_instrument,2,-2,4,
24,112,cottle,no_secondary_instrument,2,-2,3,
24,113,no_visible_instrument,no_secondary_instrument,0,-2,,
24,114,no_visible_instrument,no_secondary_instrument,0,-2,,
24,115,no_visible_instrument,no_secondary_instrument,0,-2,,
24,116,no_visible_instrument,no_secondary_instrument,0,-2,,
24,117,no_visible_instrument,no_secondary_instrument,0,-2,,
24,118,no_visible_instrument,no_secondary_instrument,0,-2,,
24,119,kerrisons,no_secondary_instrument,8,-2,3,
24,120,kerrisons,no_secondary_instrument,8,-2,3,
24,121,kerrisons,no_secondary_instrument,8,-2,3,
24,122,kerrisons,no_secondary_instrument,8,-2,3,
24,123,kerrisons,no_secondary_instrument,8,-2,3,
24,124,kerrisons,no_secondary_instrument,8,-2,3,
24,125,kerrisons,no_secondary_instrument,8,-2,3,
24,126,kerrisons,no_secondary_instrument,8,-2,3,
24,127,kerrisons,no_secondary_instrument,8,-2,3,
24,128,kerrisons,no_secondary_instrument,8,-2,3,
24,129,no_visible_instrument,no_secondary_instrument,0,-2,,
24,130,no_visible_instrument,no_secondary_instrument,0,-2,,
24,131,no_visible_instrument,no_secondary_instrument,0,-2,,
24,132,no_visible_instrument,no_secondary_instrument,0,-2,,
24,133,no_visible_instrument,no_secondary_instrument,0,-2,,
24,134,no_visible_instrument,no_secondary_instrument,0,-2,,
24,135,no_visible_instrument,no_secondary_instrument,0,-2,,
24,136,no_visible_instrument,no_secondary_instrument,0,-2,,
24,137,no_visible_instrument,no_secondary_instrument,0,-2,,
24,138,no_visible_instrument,no_secondary_instrument,0,-2,,
24,139,no_visible_instrument,no_secondary_instrument,0,-2,,
24,140,no_visible_instrument,no_secondary_instrument,0,-2,,
24,141,cottle,no_secondary_instrument,2,-2,4,
24,142,cottle,no_secondary_instrument,2,-2,4,
24,143,cottle,no_secondary_instrument,2,-2,4,
24,144,cottle,no_secondary_instrument,2,-2,4,
24,145,cottle,no_secondary_instrument,2,-2,4,
24,146,cottle,no_secondary_instrument,2,-2,4,
24,147,cottle,no_secondary_instrument,2,-2,4,
