int_video,int_time,str_instrument1,str_instrument2,int_instrument1,int_instrument2,pos_instrument1,pos_instrument2
6,0,freer_elevator,no_secondary_instrument,5,-2,3,
6,1,freer_elevator,no_secondary_instrument,5,-2,3,
6,2,freer_elevator,no_secondary_instrument,5,-2,3,
6,3,freer_elevator,no_secondary_instrument,5,-2,3,
6,4,freer_elevator,no_secondary_instrument,5,-2,3,
6,5,freer_elevator,no_secondary_instrument,5,-2,3,
6,6,freer_elevator,no_secondary_instrument,5,-2,3,
6,7,freer_elevator,no_secondary_instrument,5,-2,3,
6,8,freer_elevator,no_secondary_instrument,5,-2,4,
6,9,freer_elevator,no_secondary_instrument,5,-2,3,
6,10,freer_elevator,no_secondary_instrument,5,-2,4,
6,11,freer_elevator,no_secondary_instrument,5,-2,4,
6,12,no_visible_instrument,no_secondary_instrument,0,-2,,
6,13,no_visible_instrument,no_secondary_instrument,0,-2,,
6,14,no_visible_instrument,no_secondary_instrument,0,-2,,
6,15,no_visible_instrument,no_secondary_instrument,0,-2,,
6,16,no_visible_instrument,no_secondary_instrument,0,-2,,
6,17,no_visible_instrument,no_secondary_instrument,0,-2,,
6,18,no_visible_instrument,no_secondary_instrument,0,-2,,
6,19,no_visible_instrument,no_secondary_instrument,0,-2,,
6,20,no_visible_instrument,no_secondary_instrument,0,-2,,
6,21,no_visible_instrument,no_secondary_instrument,0,-2,,
6,22,no_visible_instrument,no_secondary_instrument,0,-2,,
6,23,no_visible_instrument,no_secondary_instrument,0,-2,,
6,24,no_visible_instrument,no_secondary_instrument,0,-2,,
6,25,no_visible_instrument,no_secondary_instrument,0,-2,,
6,26,no_visible_instrument,no_secondary_instrument,0,-2,,
6,27,no_visible_instrument,no_secondary_instrument,0,-2,,
6,28,no_visible_instrument,no_secondary_instrument,0,-2,,
6,29,spatula_dissector,no_secondary_instrument,14,-2,3,
6,30,spatula_dissector,no_secondary_instrument,14,-2,3,
6,31,spatula_dissector,no_secondary_instrument,14,-2,3,
6,32,spatula_dissector,no_secondary_instrument,14,-2,3,
6,33,spatula_dissector,no_secondary_instrument,14,-2,3,
6,34,spatula_dissector,no_secondary_instrument,14,-2,3,
6,35,spatula_dissector,no_secondary_instrument,14,-2,3,
6,36,spatula_dissector,no_secondary_instrument,14,-2,3,
6,37,spatula_dissector,no_secondary_instrument,14,-2,3,
6,38,spatula_dissector,no_secondary_instrument,14,-2,3,
6,39,spatula_dissector,no_secondary_instrument,14,-2,4,
6,40,spatula_dissector,no_secondary_instrument,14,-2,4,
6,41,spatula_dissector,no_secondary_instrument,14,-2,3,
6,42,spatula_dissector,no_secondary_instrument,14,-2,3,
6,43,no_visible_instrument,no_secondary_instrument,0,-2,,
6,44,no_visible_instrument,no_secondary_instrument,0,-2,,
6,45,no_visible_instrument,no_secondary_instrument,0,-2,,
6,46,no_visible_instrument,no_secondary_instrument,0,-2,,
6,47,no_visible_instrument,no_secondary_instrument,0,-2,,
6,48,no_visible_instrument,no_secondary_instrument,0,-2,,
6,49,no_visible_instrument,no_secondary_instrument,0,-2,,
6,50,no_visible_instrument,no_secondary_instrument,0,-2,,
6,51,no_visible_instrument,no_secondary_instrument,0,-2,,
6,52,no_visible_instrument,no_secondary_instrument,0,-2,,
6,53,no_visible_instrument,no_secondary_instrument,0,-2,,
6,54,no_visible_instrument,no_secondary_instrument,0,-2,,
6,55,no_visible_instrument,no_secondary_instrument,0,-2,,
6,56,no_visible_instrument,no_secondary_instrument,0,-2,,
6,57,no_visible_instrument,no_secondary_instrument,0,-2,,
6,58,no_visible_instrument,no_secondary_instrument,0,-2,,
6,59,kerrisons,no_secondary_instrument,8,-2,3,
6,60,kerrisons,no_secondary_instrument,8,-2,3,
6,61,kerrisons,no_secondary_instrument,8,-2,3,
6,62,kerrisons,no_secondary_instrument,8,-2,3,
6,63,kerrisons,no_secondary_instrument,8,-2,3,
6,64,kerrisons,no_secondary_instrument,8,-2,3,
6,65,kerrisons,no_secondary_instrument,8,-2,3,
6,66,kerrisons,no_secondary_instrument,8,-2,3,
6,67,kerrisons,no_secondary_instrument,8,-2,3,
6,68,kerrisons,no_secondary_instrument,8,-2,4,
6,69,no_visible_instrument,no_secondary_instrument,0,-2,,
6,70,no_visible_instrument,no_secondary_instrument,0,-2,,
6,71,no_visible_instrument,no_secondary_instrument,0,-2,,
6,72,no_visible_instrument,no_secondary_instrument,0,-2,,
6,73,no_visible_instrument,no_secondary_instrument,0,-2,,
6,74,kerrisons,no_secondary_instrument,8,-2,3,
6,75,kerrisons,no_secondary_instrument,8,-2,3,
6,76,kerrisons,no_secondary_instrument,8,-2,3,
6,77,kerrisons,no_secondary_instrument,8,-2,3,
6,78,kerrisons,no_secondary_instrument,8,-2,3,
6,79,no_visible_instrument,no_secondary_instrument,0,-2,,
6,80,no_visible_instrument,no_secondary_instrument,0,-2,,
6,81,no_visible_instrument,no_secondary_instrument,0,-2,,
6,82,no_visible_instrument,no_secondary_instrument,0,-2,,
6,83,no_visible_instrument,no_secondary_instrument,0,-2,,
6,84,no_visible_instrument,no_secondary_instrument,0,-2,,
6,85,no_visible_instrument,no_secondary_instrument,0,-2,,
6,86,no_visible_instrument,no_secondary_instrument,0,-2,,
6,87,no_visible_instrument,no_secondary_instrument,0,-2,,
6,88,no_visible_instrument,no_secondary_instrument,0,-2,,
6,89,no_visible_instrument,no_secondary_instrument,0,-2,,
6,90,no_visible_instrument,no_secondary_instrument,0,-2,,
6,91,no_visible_instrument,no_secondary_instrument,0,-2,,
6,92,no_visible_instrument,no_secondary_instrument,0,-2,,
6,93,spatula_dissector,no_secondary_instrument,14,-2,3,
6,94,spatula_dissector,no_secondary_instrument,14,-2,3,
6,95,spatula_dissector,no_secondary_instrument,14,-2,3,
6,96,no_visible_instrument,no_secondary_instrument,0,-2,,
6,97,no_visible_instrument,no_secondary_instrument,0,-2,,
6,98,no_visible_instrument,no_secondary_instrument,0,-2,,
6,99,no_visible_instrument,no_secondary_instrument,0,-2,,
6,100,cottle,no_secondary_instrument,2,-2,3,
6,101,cottle,no_secondary_instrument,2,-2,3,
6,102,cottle,no_secondary_instrument,2,-2,3,
6,103,cottle,no_secondary_instrument,2,-2,3,
6,104,cottle,no_secondary_instrument,2,-2,3,
6,105,cottle,no_secondary_instrument,2,-2,3,
6,106,cottle,no_secondary_instrument,2,-2,3,
6,107,cottle,no_secondary_instrument,2,-2,3,
6,108,cottle,no_secondary_instrument,2,-2,3,
6,109,cottle,no_secondary_instrument,2,-2,3,
6,110,cottle,no_secondary_instrument,2,-2,3,
6,111,cottle,no_secondary_instrument,2,-2,3,
6,112,cottle,no_secondary_instrument,2,-2,3,
6,113,cottle,no_secondary_instrument,2,-2,3,
6,114,cottle,no_secondary_instrument,2,-2,3,
6,115,cottle,no_secondary_instrument,2,-2,3,
6,116,cottle,no_secondary_instrument,2,-2,3,
6,117,cottle,no_secondary_instrument,2,-2,3,
6,118,cottle,no_secondary_instrument,2,-2,3,
6,119,cottle,no_secondary_instrument,2,-2,3,
6,120,cottle,no_secondary_instrument,2,-2,3,
6,121,cottle,no_secondary_instrument,2,-2,3,
6,122,cottle,no_secondary_instrument,2,-2,4,
6,123,cottle,no_secondary_instrument,2,-2,4,
6,124,cottle,no_secondary_instrument,2,-2,4,
6,125,cottle,no_secondary_instrument,2,-2,3,
6,126,cottle,no_secondary_instrument,2,-2,3,
6,127,cottle,no_secondary_instrument,2,-2,4,
6,128,cottle,no_secondary_instrument,2,-2,4,
6,129,cottle,no_secondary_instrument,2,-2,3,
6,130,cottle,no_secondary_instrument,2,-2,3,
6,131,cottle,no_secondary_instrument,2,-2,4,
6,132,cottle,no_secondary_instrument,2,-2,3,
6,133,cottle,no_secondary_instrument,2,-2,3,
6,134,cottle,no_secondary_instrument,2,-2,3,
6,135,cottle,no_secondary_instrument,2,-2,3,
6,136,cottle,no_secondary_instrument,2,-2,3,
6,137,cottle,no_secondary_instrument,2,-2,3,
6,138,cottle,no_secondary_instrument,2,-2,3,
6,139,cottle,no_secondary_instrument,2,-2,3,
6,140,cottle,no_secondary_instrument,2,-2,3,
6,141,cottle,no_secondary_instrument,2,-2,3,
6,142,cottle,no_secondary_instrument,2,-2,3,
6,143,cottle,no_secondary_instrument,2,-2,3,
6,144,cottle,no_secondary_instrument,2,-2,3,
6,145,no_visible_instrument,no_secondary_instrument,0,-2,,
6,146,no_visible_instrument,no_secondary_instrument,0,-2,,
6,147,no_visible_instrument,no_secondary_instrument,0,-2,,
6,148,no_visible_instrument,no_secondary_instrument,0,-2,,
6,149,no_visible_instrument,no_secondary_instrument,0,-2,,
6,150,no_visible_instrument,no_secondary_instrument,0,-2,,
6,151,no_visible_instrument,no_secondary_instrument,0,-2,,
6,152,no_visible_instrument,no_secondary_instrument,0,-2,,
6,153,no_visible_instrument,no_secondary_instrument,0,-2,,
6,154,kerrisons,no_secondary_instrument,8,-2,3,
6,155,kerrisons,no_secondary_instrument,8,-2,3,
6,156,kerrisons,no_secondary_instrument,8,-2,3,
6,157,kerrisons,no_secondary_instrument,8,-2,3,
6,158,kerrisons,no_secondary_instrument,8,-2,3,
6,159,kerrisons,no_secondary_instrument,8,-2,3,
6,160,no_visible_instrument,no_secondary_instrument,0,-2,,
6,161,no_visible_instrument,no_secondary_instrument,0,-2,,
6,162,no_visible_instrument,no_secondary_instrument,0,-2,,
6,163,no_visible_instrument,no_secondary_instrument,0,-2,,
6,164,no_visible_instrument,no_secondary_instrument,0,-2,,
6,165,kerrisons,no_secondary_instrument,8,-2,3,
6,166,kerrisons,no_secondary_instrument,8,-2,3,
6,167,kerrisons,no_secondary_instrument,8,-2,3,
6,168,kerrisons,no_secondary_instrument,8,-2,3,
6,169,kerrisons,no_secondary_instrument,8,-2,3,
6,170,kerrisons,no_secondary_instrument,8,-2,3,
6,171,kerrisons,no_secondary_instrument,8,-2,3,
6,172,kerrisons,no_secondary_instrument,8,-2,3,
6,173,kerrisons,no_secondary_instrument,8,-2,3,
6,174,no_visible_instrument,no_secondary_instrument,0,-2,,
6,175,no_visible_instrument,no_secondary_instrument,0,-2,,
6,176,no_visible_instrument,no_secondary_instrument,0,-2,,
6,177,no_visible_instrument,no_secondary_instrument,0,-2,,
6,178,no_visible_instrument,no_secondary_instrument,0,-2,,
6,179,no_visible_instrument,no_secondary_instrument,0,-2,,
6,180,no_visible_instrument,no_secondary_instrument,0,-2,,
6,181,no_visible_instrument,no_secondary_instrument,0,-2,,
6,182,no_visible_instrument,no_secondary_instrument,0,-2,,
6,183,no_visible_instrument,no_secondary_instrument,0,-2,,
6,184,no_visible_instrument,no_secondary_instrument,0,-2,,
6,185,no_visible_instrument,no_secondary_instrument,0,-2,,
6,186,no_visible_instrument,no_secondary_instrument,0,-2,,
