int_video,int_time,str_instrument1,str_instrument2,int_instrument1,int_instrument2,pos_instrument1,pos_instrument2
8,0,out_of_patient,no_secondary_instrument,-1,-2,,
8,1,out_of_patient,no_secondary_instrument,-1,-2,,
8,2,out_of_patient,no_secondary_instrument,-1,-2,,
8,3,out_of_patient,no_secondary_instrument,-1,-2,,
8,4,out_of_patient,no_secondary_instrument,-1,-2,,
8,5,out_of_patient,no_secondary_instrument,-1,-2,,
8,6,out_of_patient,no_secondary_instrument,-1,-2,,
8,7,out_of_patient,no_secondary_instrument,-1,-2,,
8,8,out_of_patient,no_secondary_instrument,-1,-2,,
8,9,out_of_patient,no_secondary_instrument,-1,-2,,
8,10,out_of_patient,no_secondary_instrument,-1,-2,,
8,11,out_of_patient,no_secondary_instrument,-1,-2,,
8,12,out_of_patient,no_secondary_instrument,-1,-2,,
8,13,out_of_patient,no_secondary_instrument,-1,-2,,
8,14,out_of_patient,no_secondary_instrument,-1,-2,,
8,15,out_of_patient,no_secondary_instrument,-1,-2,,
8,16,out_of_patient,no_secondary_instrument,-1,-2,,
8,17,out_of_patient,no_secondary_instrument,-1,-2,,
8,18,out_of_patient,no_secondary_instrument,-1,-2,,
8,19,out_of_patient,no_secondary_instrument,-1,-2,,
8,20,out_of_patient,no_secondary_instrument,-1,-2,,
8,21,out_of_patient,no_secondary_instrument,-1,-2,,
8,22,out_of_patient,no_secondary_instrument,-1,-2,,
8,23,out_of_patient,no_secondary_instrument,-1,-2,,
8,24,out_of_patient,no_secondary_instrument,-1,-2,,
8,25,out_of_patient,no_secondary_instrument,-1,-2,,
8,26,out_of_patient,no_secondary_instrument,-1,-2,,
8,27,out_of_patient,no_secondary_instrument,-1,-2,,
8,28,out_of_patient,no_secondary_instrument,-1,-2,,
8,29,out_of_patient,no_secondary_instrument,-1,-2,,
8,30,out_of_patient,no_secondary_instrument,-1,-2,,
8,31,out_of_patient,no_secondary_instrument,-1,-2,,
8,32,out_of_patient,no_secondary_instrument,-1,-2,,
8,33,out_of_patient,no_secondary_instrument,-1,-2,,
8,34,out_of_patient,no_secondary_instrument,-1,-2,,
8,35,out_of_patient,no_secondary_instrument,-1,-2,,
8,36,out_of_patient,no_secondary_instrument,-1,-2,,
8,37,out_of_patient,no_secondary_instrument,-1,-2,,
8,38,out_of_patient,no_secondary_instrument,-1,-2,,
8,39,out_of_patient,no_secondary_instrument,-1,-2,,
8,40,out_of_patient,no_secondary_instrument,-1,-2,,
8,41,out_of_patient,no_secondary_instrument,-1,-2,,
8,42,freer_elevator,no_secondary_instrument,5,-2,4,
8,43,freer_elevator,no_secondary_instrument,5,-2,4,
8,44,freer_elevator,no_secondary_instrument,5,-2,4,
8,45,freer_elevator,no_secondary_instrument,5,-2,4,
8,46,freer_elevator,no_secondary_instrument,5,-2,4,
