int_video,int_time,str_instrument1,str_instrument2,int_instrument1,int_instrument2,pos_instrument1,pos_instrument2
21,0,out_of_patient,no_secondary_instrument,-1,-2,,
21,1,out_of_patient,no_secondary_instrument,-1,-2,,
21,2,out_of_patient,no_secondary_instrument,-1,-2,,
21,3,out_of_patient,no_secondary_instrument,-1,-2,,
21,4,out_of_patient,no_secondary_instrument,-1,-2,,
21,5,out_of_patient,no_secondary_instrument,-1,-2,,
21,6,out_of_patient,no_secondary_instrument,-1,-2,,
21,7,out_of_patient,no_secondary_instrument,-1,-2,,
21,8,out_of_patient,no_secondary_instrument,-1,-2,,
21,9,out_of_patient,no_secondary_instrument,-1,-2,,
21,10,out_of_patient,no_secondary_instrument,-1,-2,,
21,11,out_of_patient,no_secondary_instrument,-1,-2,,
21,12,out_of_patient,no_secondary_instrument,-1,-2,,
21,13,out_of_patient,no_secondary_instrument,-1,-2,,
21,14,out_of_patient,no_secondary_instrument,-1,-2,,
21,15,out_of_patient,no_secondary_instrument,-1,-2,,
21,16,out_of_patient,no_secondary_instrument,-1,-2,,
21,17,out_of_patient,no_secondary_instrument,-1,-2,,
21,18,out_of_patient,no_secondary_instrument,-1,-2,,
21,19,out_of_patient,no_secondary_instrument,-1,-2,,
21,20,out_of_patient,no_secondary_instrument,-1,-2,,
21,21,out_of_patient,no_secondary_instrument,-1,-2,,
21,22,out_of_patient,no_secondary_instrument,-1,-2,,
21,23,out_of_patient,no_secondary_instrument,-1,-2,,
21,24,out_of_patient,no_secondary_instrument,-1,-2,,
21,25,out_of_patient,no_secondary_instrument,-1,-2,,
21,26,out_of_patient,no_secondary_instrument,-1,-2,,
21,27,out_of_patient,no_secondary_instrument,-1,-2,,
21,28,out_of_patient,no_secondary_instrument,-1,-2,,
21,29,out_of_patient,no_secondary_instrument,-1,-2,,
21,30,out_of_patient,no_secondary_instrument,-1,-2,,
21,31,out_of_patient,no_secondary_instrument,-1,-2,,
21,32,out_of_patient,no_secondary_instrument,-1,-2,,
21,33,out_of_patient,no_secondary_instrument,-1,-2,,
21,34,out_of_patient,no_secondary_instrument,-1,-2,,
21,35,out_of_patient,no_secondary_instrument,-1,-2,,
21,36,out_of_patient,no_secondary_instrument,-1,-2,,
21,37,out_of_patient,no_secondary_instrument,-1,-2,,
21,38,out_of_patient,no_secondary_instrument,-1,-2,,
21,39,out_of_patient,no_secondary_instrument,-1,-2,,
21,40,out_of_patient,no_secondary_instrument,-1,-2,,
21,41,out_of_patient,no_secondary_instrument,-1,-2,,
21,42,out_of_patient,no_secondary_instrument,-1,-2,,
21,43,out_of_patient,no_secondary_instrument,-1,-2,,
21,44,out_of_patient,no_secondary_instrument,-1,-2,,
21,45,out_of_patient,no_secondary_instrument,-1,-2,,
21,46,out_of_patient,no_secondary_instrument,-1,-2,,
21,47,out_of_patient,no_secondary_instrument,-1,-2,,
21,48,out_of_patient,no_secondary_instrument,-1,-2,,
21,49,out_of_patient,no_secondary_instrument,-1,-2,,
21,50,out_of_patient,no_secondary_instrument,-1,-2,,
21,51,out_of_patient,no_secondary_instrument,-1,-2,,
21,52,out_of_patient,no_secondary_instrument,-1,-2,,
21,53,out_of_patient,no_secondary_instrument,-1,-2,,
21,54,out_of_patient,no_secondary_instrument,-1,-2,,
21,55,suction,no_secondary_instrument,16,-2,4,
21,56,no_visible_instrument,no_secondary_instrument,0,-2,,
21,57,no_visible_instrument,no_secondary_instrument,0,-2,,
21,58,suction,no_secondary_instrument,16,-2,4,
21,59,suction,no_secondary_instrument,16,-2,4,
21,60,no_visible_instrument,no_secondary_instrument,0,-2,,
21,61,no_visible_instrument,no_secondary_instrument,0,-2,,
21,62,no_visible_instrument,no_secondary_instrument,0,-2,,
21,63,no_visible_instrument,no_secondary_instrument,0,-2,,
21,64,no_visible_instrument,no_secondary_instrument,0,-2,,
21,65,no_visible_instrument,no_secondary_instrument,0,-2,,
21,66,suction,no_secondary_instrument,16,-2,3,
21,67,suction,no_secondary_instrument,16,-2,3,
21,68,suction,no_secondary_instrument,16,-2,3,
21,69,no_visible_instrument,no_secondary_instrument,0,-2,,
21,70,no_visible_instrument,no_secondary_instrument,0,-2,,
21,71,no_visible_instrument,no_secondary_instrument,0,-2,,
21,72,no_visible_instrument,no_secondary_instrument,0,-2,,
21,73,no_visible_instrument,no_secondary_instrument,0,-2,,
21,74,no_visible_instrument,no_secondary_instrument,0,-2,,
21,75,no_visible_instrument,no_secondary_instrument,0,-2,,
21,76,no_visible_instrument,no_secondary_instrument,0,-2,,
21,77,freer_elevator,no_secondary_instrument,5,-2,3,
21,78,freer_elevator,no_secondary_instrument,5,-2,3,
21,79,freer_elevator,no_secondary_instrument,5,-2,3,
21,80,freer_elevator,no_secondary_instrument,5,-2,3,
21,81,freer_elevator,no_secondary_instrument,5,-2,3,
21,82,freer_elevator,no_secondary_instrument,5,-2,3,
21,83,freer_elevator,no_secondary_instrument,5,-2,3,
21,84,freer_elevator,no_secondary_instrument,5,-2,3,
21,85,freer_elevator,no_secondary_instrument,5,-2,1,
21,86,freer_elevator,no_secondary_instrument,5,-2,3,
21,87,freer_elevator,no_secondary_instrument,5,-2,3,
21,88,freer_elevator,no_secondary_instrument,5,-2,3,
21,89,freer_elevator,no_secondary_instrument,5,-2,3,
21,90,freer_elevator,no_secondary_instrument,5,-2,3,
21,91,freer_elevator,no_secondary_instrument,5,-2,5,
21,92,freer_elevator,no_secondary_instrument,5,-2,3,
21,93,freer_elevator,no_secondary_instrument,5,-2,1,
21,94,freer_elevator,no_secondary_instrument,5,-2,1,
21,95,freer_elevator,no_secondary_instrument,5,-2,1,
21,96,freer_elevator,no_secondary_instrument,5,-2,3,
21,97,freer_elevator,no_secondary_instrument,5,-2,4,
21,98,freer_elevator,no_secondary_instrument,5,-2,3,
21,99,freer_elevator,no_secondary_instrument,5,-2,3,
21,100,freer_elevator,no_secondary_instrument,5,-2,4,
21,101,freer_elevator,no_secondary_instrument,5,-2,4,
21,102,freer_elevator,no_secondary_instrument,5,-2,4,
21,103,freer_elevator,no_secondary_instrument,5,-2,4,
21,104,no_visible_instrument,no_secondary_instrument,0,-2,,
21,105,no_visible_instrument,no_secondary_instrument,0,-2,,
21,106,no_visible_instrument,no_secondary_instrument,0,-2,,
21,107,no_visible_instrument,no_secondary_instrument,0,-2,,
21,108,no_visible_instrument,no_secondary_instrument,0,-2,,
21,109,no_visible_instrument,no_secondary_instrument,0,-2,,
21,110,no_visible_instrument,no_secondary_instrument,0,-2,,
21,111,no_visible_instrument,no_secondary_instrument,0,-2,,
21,112,no_visible_instrument,no_secondary_instrument,0,-2,,
21,113,no_visible_instrument,no_secondary_instrument,0,-2,,
21,114,suction,no_secondary_instrument,16,-2,3,
21,115,suction,no_secondary_instrument,16,-2,3,
21,116,suction,no_secondary_instrument,16,-2,5,
21,117,suction,no_secondary_instrument,16,-2,3,
21,118,suction,no_secondary_instrument,16,-2,3,
21,119,suction,no_secondary_instrument,16,-2,3,
21,120,suction,no_secondary_instrument,16,-2,3,
21,121,suction,no_secondary_instrument,16,-2,3,
21,122,suction,no_secondary_instrument,16,-2,3,
21,123,suction,no_secondary_instrument,16,-2,3,
21,124,suction,no_secondary_instrument,16,-2,3,
21,125,suction,no_secondary_instrument,16,-2,3,
21,126,suction,no_secondary_instrument,16,-2,5,
21,127,suction,no_secondary_instrument,16,-2,3,
21,128,suction,no_secondary_instrument,16,-2,3,
21,129,suction,no_secondary_instrument,16,-2,5,
21,130,suction,no_secondary_instrument,16,-2,4,
21,131,no_visible_instrument,no_secondary_instrument,0,-2,,
21,132,no_visible_instrument,no_secondary_instrument,0,-2,,
21,133,no_visible_instrument,no_secondary_instrument,0,-2,,
21,134,no_visible_instrument,no_secondary_instrument,0,-2,,
21,135,no_visible_instrument,no_secondary_instrument,0,-2,,
21,136,no_visible_instrument,no_secondary_instrument,0,-2,,
21,137,no_visible_instrument,no_secondary_instrument,0,-2,,
21,138,no_visible_instrument,no_secondary_instrument,0,-2,,
21,139,no_visible_instrument,no_secondary_instrument,0,-2,,
21,140,suction,no_secondary_instrument,16,-2,4,
21,141,suction,no_secondary_instrument,16,-2,4,
21,142,suction,no_secondary_instrument,16,-2,3,
21,143,suction,no_secondary_instrument,16,-2,3,
21,144,suction,no_secondary_instrument,16,-2,3,
21,145,suction,no_secondary_instrument,16,-2,3,
21,146,no_visible_instrument,no_secondary_instrument,0,-2,,
21,147,no_visible_instrument,no_secondary_instrument,0,-2,,
21,148,no_visible_instrument,no_secondary_instrument,0,-2,,
21,149,no_visible_instrument,no_secondary_instrument,0,-2,,
21,150,no_visible_instrument,no_secondary_instrument,0,-2,,
21,151,suction,no_secondary_instrument,16,-2,3,
21,152,suction,no_secondary_instrument,16,-2,3,
21,153,suction,no_secondary_instrument,16,-2,3,
21,154,suction,no_secondary_instrument,16,-2,5,
21,155,suction,no_secondary_instrument,16,-2,3,
21,156,no_visible_instrument,no_secondary_instrument,0,-2,,
21,157,no_visible_instrument,no_secondary_instrument,0,-2,,
21,158,no_visible_instrument,no_secondary_instrument,0,-2,,
21,159,no_visible_instrument,no_secondary_instrument,0,-2,,
21,160,no_visible_instrument,no_secondary_instrument,0,-2,,
21,161,no_visible_instrument,no_secondary_instrument,0,-2,,
21,162,no_visible_instrument,no_secondary_instrument,0,-2,,
21,163,no_visible_instrument,no_secondary_instrument,0,-2,,
21,164,no_visible_instrument,no_secondary_instrument,0,-2,,
21,165,no_visible_instrument,no_secondary_instrument,0,-2,,
21,166,no_visible_instrument,no_secondary_instrument,0,-2,,
21,167,no_visible_instrument,no_secondary_instrument,0,-2,,
21,168,no_visible_instrument,no_secondary_instrument,0,-2,,
21,169,no_visible_instrument,no_secondary_instrument,0,-2,,
21,170,no_visible_instrument,no_secondary_instrument,0,-2,,
21,171,no_visible_instrument,no_secondary_instrument,0,-2,,
21,172,no_visible_instrument,no_secondary_instrument,0,-2,,
21,173,no_visible_instrument,no_secondary_instrument,0,-2,,
21,174,no_visible_instrument,no_secondary_instrument,0,-2,,
21,175,spatula_dissector,no_secondary_instrument,14,-2,4,
21,176,spatula_dissector,no_secondary_instrument,14,-2,5,
21,177,spatula_dissector,no_secondary_instrument,14,-2,4,
21,178,spatula_dissector,no_secondary_instrument,14,-2,3,
21,179,spatula_dissector,no_secondary_instrument,14,-2,3,
21,180,spatula_dissector,no_secondary_instrument,14,-2,5,
21,181,spatula_dissector,no_secondary_instrument,14,-2,4,
21,182,spatula_dissector,no_secondary_instrument,14,-2,3,
21,183,spatula_dissector,no_secondary_instrument,14,-2,3,
21,184,spatula_dissector,no_secondary_instrument,14,-2,4,
21,185,spatula_dissector,no_secondary_instrument,14,-2,4,
21,186,spatula_dissector,no_secondary_instrument,14,-2,3,
21,187,spatula_dissector,no_secondary_instrument,14,-2,3,
21,188,spatula_dissector,no_secondary_instrument,14,-2,3,
21,189,spatula_dissector,no_secondary_instrument,14,-2,3,
21,190,spatula_dissector,no_secondary_instrument,14,-2,3,
21,191,spatula_dissector,no_secondary_instrument,14,-2,3,
21,192,no_visible_instrument,no_secondary_instrument,0,-2,,
21,193,no_visible_instrument,no_secondary_instrument,0,-2,,
21,194,no_visible_instrument,no_secondary_instrument,0,-2,,
21,195,no_visible_instrument,no_secondary_instrument,0,-2,,
21,196,no_visible_instrument,no_secondary_instrument,0,-2,,
21,197,no_visible_instrument,no_secondary_instrument,0,-2,,
21,198,suction,no_secondary_instrument,16,-2,5,
21,199,suction,no_secondary_instrument,16,-2,5,
21,200,suction,no_secondary_instrument,16,-2,5,
21,201,suction,no_secondary_instrument,16,-2,5,
21,202,suction,no_secondary_instrument,16,-2,5,
21,203,suction,no_secondary_instrument,16,-2,4,
21,204,suction,no_secondary_instrument,16,-2,1,
21,205,suction,no_secondary_instrument,16,-2,4,
21,206,suction,no_secondary_instrument,16,-2,5,
21,207,suction,no_secondary_instrument,16,-2,4,
21,208,suction,no_secondary_instrument,16,-2,5,
21,209,suction,no_secondary_instrument,16,-2,5,
21,210,suction,no_secondary_instrument,16,-2,4,
21,211,suction,no_secondary_instrument,16,-2,4,
21,212,suction,no_secondary_instrument,16,-2,5,
21,213,no_visible_instrument,no_secondary_instrument,0,-2,,
21,214,no_visible_instrument,no_secondary_instrument,0,-2,,
21,215,no_visible_instrument,no_secondary_instrument,0,-2,,
21,216,no_visible_instrument,no_secondary_instrument,0,-2,,
21,217,no_visible_instrument,no_secondary_instrument,0,-2,,
21,218,no_visible_instrument,no_secondary_instrument,0,-2,,
21,219,no_visible_instrument,no_secondary_instrument,0,-2,,
21,220,kerrisons,no_secondary_instrument,8,-2,4,
21,221,kerrisons,no_secondary_instrument,8,-2,4,
21,222,kerrisons,no_secondary_instrument,8,-2,5,
21,223,kerrisons,no_secondary_instrument,8,-2,4,
21,224,kerrisons,no_secondary_instrument,8,-2,4,
21,225,kerrisons,no_secondary_instrument,8,-2,5,
21,226,kerrisons,no_secondary_instrument,8,-2,3,
