int_video,int_time,str_instrument1,str_instrument2,int_instrument1,int_instrument2,pos_instrument1,pos_instrument2
5,0,no_visible_instrument,no_secondary_instrument,0,-2,,
5,1,no_visible_instrument,no_secondary_instrument,0,-2,,
5,2,no_visible_instrument,no_secondary_instrument,0,-2,,
5,3,freer_elevator,no_secondary_instrument,5,-2,3,
5,4,freer_elevator,no_secondary_instrument,5,-2,3,
5,5,freer_elevator,no_secondary_instrument,5,-2,3,
5,6,freer_elevator,no_secondary_instrument,5,-2,1,
5,7,freer_elevator,no_secondary_instrument,5,-2,3,
5,8,freer_elevator,no_secondary_instrument,5,-2,3,
5,9,freer_elevator,no_secondary_instrument,5,-2,3,
5,10,freer_elevator,no_secondary_instrument,5,-2,3,
5,11,freer_elevator,no_secondary_instrument,5,-2,4,
5,12,freer_elevator,no_secondary_instrument,5,-2,3,
5,13,no_visible_instrument,no_secondary_instrument,0,-2,,
5,14,freer_elevator,no_secondary_instrument,5,-2,3,
5,15,freer_elevator,no_secondary_instrument,5,-2,1,
5,16,freer_elevator,no_secondary_instrument,5,-2,1,
5,17,freer_elevator,no_secondary_instrument,5,-2,1,
5,18,freer_elevator,no_secondary_instrument,5,-2,1,
5,19,freer_elevator,no_secondary_instrument,5,-2,1,
5,20,freer_elevator,no_secondary_instrument,5,-2,3,
5,21,no_visible_instrument,no_secondary_instrument,0,-2,,
5,22,no_visible_instrument,no_secondary_instrument,0,-2,,
5,23,no_visible_instrument,no_secondary_instrument,0,-2,,
5,24,no_visible_instrument,no_secondary_instrument,0,-2,,
5,25,no_visible_instrument,no_secondary_instrument,0,-2,,
5,26,no_visible_instrument,no_secondary_instrument,0,-2,,
5,27,no_visible_instrument,no_secondary_instrument,0,-2,,
5,28,no_visible_instrument,no_secondary_instrument,0,-2,,
5,29,no_visible_instrument,no_secondary_instrument,0,-2,,
5,30,no_visible_instrument,no_secondary_instrument,0,-2,,
5,31,kerrisons,no_secondary_instrument,8,-2,3,
5,32,kerrisons,no_secondary_instrument,8,-2,3,
5,33,kerrisons,no_secondary_instrument,8,-2,5,
5,34,kerrisons,no_secondary_instrument,8,-2,3,
5,35,kerrisons,no_secondary_instrument,8,-2,3,
5,36,kerrisons,no_secondary_instrument,8,-2,3,
5,37,kerrisons,no_secondary_instrument,8,-2,3,
5,38,kerrisons,no_secondary_instrument,8,-2,3,
5,39,kerrisons,no_secondary_instrument,8,-2,5,
5,40,no_visible_instrument,no_secondary_instrument,0,-2,,
5,41,no_visible_instrument,no_secondary_instrument,0,-2,,
5,42,no_visible_instrument,no_secondary_instrument,0,-2,,
